recency_days,frequency,monetary,avg_review_score,avg_installments,avg_freight,avg_items_per_order,state_freq_encoding,credit_card_usage_ratio,avg_delivery_days
421,1,77.32,5.0,1.0,11.96,1.0,0.419320263070263,0.0,11.0
149,1,179.0,4.0,4.0,19.0,1.0,0.0549138361638361,1.0,15.0
258,1,216.74,3.0,6.0,16.84,1.0,0.034090909090909,1.0,24.0
86,1,137.45,4.0,2.0,17.55,1.0,0.0072115384615384,1.0,14.0
92,1,178.2,5.0,1.0,8.21,1.0,0.128798285048285,0.0,7.0
334,1,65.78,5.0,3.0,15.79,1.0,0.128798285048285,1.0,5.0
455,1,146.44,5.0,3.0,16.54,1.0,0.419320263070263,1.0,11.0
84,1,71.84,4.0,7.0,19.34,1.0,0.419320263070263,1.0,8.0
538,1,164.84,5.0,1.0,37.85,1.0,0.0098755411255411,0.0,14.0
138,1,115.17,5.0,1.0,27.17,1.0,0.0006972194472194,0.0,28.0
213,1,160.54,5.0,6.0,12.54,1.0,0.419320263070263,1.0,7.0
216,1,95.21,5.0,4.0,15.31,1.0,0.0549138361638361,1.0,14.0
348,1,35.27,5.0,1.0,13.37,1.0,0.419320263070263,0.0,9.0
464,1,96.3,5.0,1.0,49.32,2.0,0.419320263070263,0.0,7.0
305,1,73.34,4.0,5.0,13.44,1.0,0.419320263070263,1.0,11.0
290,1,37.77,5.0,1.0,7.78,1.0,0.419320263070263,1.0,15.0
231,1,98.9,4.0,2.0,14.46,1.0,0.0508033633033633,1.0,21.0
13,1,96.65,4.0,3.0,18.65,1.0,0.020302614052614,1.0,11.0
160,2,313.71,3.0,8.5,19.605,1.0,0.1171224608724608,1.0,21.0
168,1,54.13,1.0,2.0,15.23,1.0,0.128798285048285,1.0,29.0
159,1,309.11,5.0,6.0,9.12,1.0,0.128798285048285,1.0,3.0
144,1,273.25,5.0,10.0,14.25,1.0,0.419320263070263,1.0,4.0
254,1,85.15,5.0,3.0,15.25,1.0,0.419320263070263,1.0,25.0
19,1,110.77,5.0,3.0,15.77,1.0,0.1171224608724608,1.0,14.0
279,1,132.44,3.0,6.0,35.84,2.0,0.1171224608724608,1.0,18.0
602,2,39.24,5.0,1.0,8.72,1.0,0.0508033633033633,1.0,5.0
391,1,37.38,5.0,1.0,7.78,1.0,0.419320263070263,0.0,4.0
84,1,67.22,1.0,2.0,19.32,1.0,0.419320263070263,1.0,8.0
333,1,68.13,5.0,1.0,19.23,1.0,0.419320263070263,0.0,7.0
93,2,125.13,4.5,5.0,19.25,1.0,0.128798285048285,1.0,9.5
331,1,62.01,5.0,2.0,16.11,1.0,0.1171224608724608,1.0,6.0
283,1,62.6,5.0,5.0,17.6,1.0,0.419320263070263,1.0,8.0
278,1,77.18,5.0,1.0,17.98,1.0,0.1171224608724608,0.1111111111111111,13.0
126,1,293.66,4.0,4.0,78.03999999999999,4.0,0.0549138361638361,1.0,9.0
156,1,131.82,4.156186520855942,10.0,20.83,1.0,0.0166916416916416,1.0,26.0
350,1,122.78,5.0,6.0,13.78,1.0,0.419320263070263,1.0,19.0
25,1,70.97,3.0,3.0,13.98,1.0,0.419320263070263,1.0,9.0
120,1,274.58,4.0,3.0,24.68,1.0,0.128798285048285,1.0,16.0
27,1,91.03,5.0,8.0,21.13,1.0,0.419320263070263,1.0,5.0
542,1,68.1,5.0,6.0,17.2,1.0,0.0549138361638361,1.0,17.0
288,1,273.05,3.0,1.0,43.16,2.0,0.034090909090909,0.0,27.0
226,2,83.72,4.5,3.0,9.37,1.0,0.419320263070263,0.6666666666666666,6.0
49,1,72.08,5.0,1.0,23.1,1.0,0.128798285048285,1.0,14.0
153,3,400.48,5.0,1.0,18.326666666666664,1.0,0.419320263070263,1.0,6.333333333333333
277,1,144.65,1.0,4.0,14.66,1.0,0.128798285048285,1.0,31.0
289,1,106.43,4.0,1.0,21.43,1.0,0.0508033633033633,1.0,10.0
557,1,92.77,5.0,1.0,16.78,1.0,0.0508033633033633,1.0,11.0
203,1,59.09,4.0,2.0,14.1,1.0,0.0215721778221778,1.0,21.0
263,1,93.99,1.0,1.0,28.19,2.0,0.0367236929736929,1.0,13.0
18,1,79.14,5.0,3.0,9.24,1.0,0.419320263070263,1.0,3.0
197,1,189.37,5.0,1.0,40.37,1.0,0.128798285048285,1.0,6.0
26,1,55.38,3.0,1.0,15.38,1.0,0.1171224608724608,1.0,7.0
350,1,87.9,5.0,3.0,37.9,1.0,0.0054008491508491,1.0,39.0
69,1,167.77,4.156186520855942,2.0,14.37,1.0,0.419320263070263,1.0,5.0
530,1,77.75,4.0,1.0,11.85,1.0,0.419320263070263,1.0,12.0
457,1,121.5,5.0,1.0,9.6,1.0,0.419320263070263,1.0,2.0
401,1,63.06,5.0,6.0,11.86,1.0,0.419320263070263,1.0,2.0
123,1,103.65,5.0,2.0,13.75,1.0,0.419320263070263,1.0,4.0
190,1,53.0,1.0,1.0,14.1,1.0,0.419320263070263,1.0,27.0
188,1,162.25,2.0,1.0,17.26,1.0,0.128798285048285,1.0,208.0
196,1,172.33,5.0,1.0,12.33,1.0,0.419320263070263,0.0,3.0
65,1,47.29,5.0,1.0,19.39,1.0,0.419320263070263,1.0,6.0
182,2,294.46,3.0,2.5,8.895,1.0,0.419320263070263,1.0,2.0
386,1,136.07,5.0,6.0,17.08,1.0,0.0549138361638361,1.0,19.0
278,1,31.75,4.0,1.0,11.85,1.0,0.419320263070263,0.0,17.0
253,1,21.43,5.0,1.0,7.78,1.0,0.419320263070263,1.0,3.0
176,1,155.84,5.0,3.0,18.84,1.0,0.419320263070263,1.0,13.0
292,1,183.79,5.0,3.0,16.8,1.0,0.419320263070263,1.0,11.0
48,1,161.9,5.0,1.0,22.9,1.0,0.0508033633033633,0.0,13.0
67,1,616.5,4.0,4.0,17.53,1.0,0.419320263070263,1.0,8.0
218,1,22.68,5.0,2.0,7.78,1.0,0.419320263070263,1.0,6.0
386,1,187.25,4.0,1.0,13.35,1.0,0.419320263070263,1.0,7.0
409,1,204.07,1.0,2.0,16.07,1.0,0.419320263070263,1.0,15.0
106,1,769.34,5.0,1.0,19.34,1.0,0.419320263070263,1.0,5.0
352,1,47.78,5.0,1.0,13.08,1.0,0.419320263070263,1.0,4.0
42,1,32.7,5.0,3.0,12.8,1.0,0.419320263070263,1.0,5.0
377,1,34.39,5.0,1.0,16.79,1.0,0.0204274891774891,0.5,12.0
18,1,101.01,5.0,2.0,22.3,1.0,0.1171224608724608,1.0,4.0
374,1,162.84,4.0,1.0,23.84,1.0,0.0367236929736929,1.0,18.0
474,1,102.03,5.0,2.0,12.13,1.0,0.419320263070263,1.0,9.0
347,1,40.0,5.0,1.0,15.1,1.0,0.128798285048285,1.0,15.0
149,1,67.36,5.0,1.0,13.46,1.0,0.419320263070263,1.0,7.0
469,1,94.3,2.0,1.0,15.3,1.0,0.419320263070263,0.0,7.0
563,1,45.95,5.0,1.0,10.96,1.0,0.419320263070263,1.0,8.0
143,1,119.02,5.0,1.0,9.12,1.0,0.419320263070263,1.0,1.0
267,1,149.36,4.0,5.0,33.26,1.0,0.0166916416916416,1.0,22.0
134,1,69.92,4.0,6.0,34.12,2.0,0.0091054778554778,1.0,16.0
17,1,28.25,4.0,1.0,8.3,1.0,0.419320263070263,1.0,8.0
403,1,52.0,5.0,1.0,16.6,1.0,0.0508033633033633,0.0,11.0
542,1,28.11,4.0,1.0,14.11,1.0,0.1171224608724608,1.0,4.0
580,1,123.48,5.0,1.0,17.58,1.0,0.0549138361638361,0.0,11.0
575,1,59.86,5.0,2.0,10.96,1.0,0.1171224608724608,1.0,5.0
62,1,238.24,1.0,1.0,25.84,1.0,0.020302614052614,0.0,18.0
37,1,123.42,4.0,1.0,23.42,1.0,0.1171224608724608,1.0,15.0
19,1,477.32,1.0,8.0,79.32,2.0,0.128798285048285,1.0,10.0
56,1,61.98,4.0,1.0,12.08,1.0,0.419320263070263,1.0,2.0
59,1,68.53,5.0,3.0,19.53,1.0,0.128798285048285,1.0,10.0
373,1,229.9,1.0,1.0,70.0,1.0,0.128798285048285,0.0,22.0
215,1,146.46,5.0,10.0,26.46,1.0,0.1171224608724608,1.0,6.0
516,1,111.07,5.0,10.0,21.08,1.0,0.002840909090909,1.0,16.0
378,1,97.99,5.0,1.0,21.03,1.0,0.1171224608724608,0.0,26.0
198,1,30.44,5.0,1.0,16.79,1.0,0.0091054778554778,1.0,24.0
466,1,32.09,4.0,3.0,15.1,1.0,0.419320263070263,1.0,5.0
174,1,45.22,3.0,1.0,15.23,1.0,0.128798285048285,1.0,8.0
540,1,277.46,4.0,5.0,12.46,1.0,0.419320263070263,1.0,5.0
89,1,141.74,1.0,2.0,16.84,1.0,0.1171224608724608,1.0,37.0
104,1,125.04,5.0,7.0,23.29,1.0,0.1171224608724608,1.0,16.0
86,1,122.57,5.0,10.0,7.67,1.0,0.419320263070263,1.0,6.0
485,1,90.58,1.0,2.0,41.6,2.0,0.034090909090909,1.0,31.0
398,2,124.02,5.0,2.0,16.11,1.0,0.1171224608724608,1.0,6.5
111,1,341.24,5.0,1.0,41.44,2.0,0.1171224608724608,1.0,19.0
270,1,234.46,5.0,8.0,14.56,1.0,0.419320263070263,1.0,8.0
78,2,164.69,5.0,1.0,23.945,1.5,0.1171224608724608,1.0,7.0
484,1,107.35,5.0,1.0,37.45,1.0,0.0098755411255411,0.0,20.0
122,1,87.05,4.0,1.0,22.16,1.0,0.128798285048285,1.0,8.0
21,1,199.06,5.0,3.0,19.06,1.0,0.128798285048285,1.0,8.0
21,1,236.54,5.0,8.0,16.64,1.0,0.128798285048285,1.0,4.0
75,1,53.42,5.0,2.0,11.32,1.0,0.419320263070263,1.0,3.0
426,1,97.87,5.0,1.0,7.88,1.0,0.419320263070263,0.0,6.0
217,1,65.0,5.0,1.0,15.1,1.0,0.0367236929736929,0.0,13.0
162,1,128.25,4.0,3.0,13.25,1.0,0.419320263070263,1.0,15.0
210,2,255.79,4.0,4.0,18.445,1.0,0.419320263070263,1.0,7.0
110,1,180.67,5.0,5.0,23.68,1.0,0.0367236929736929,1.0,9.0
291,1,671.7,5.0,10.0,21.8,1.0,0.0508033633033633,1.0,10.0
36,1,80.63,4.0,8.0,16.64,1.0,0.419320263070263,1.0,10.0
280,1,160.77,5.0,1.0,15.77,1.0,0.0549138361638361,0.0,8.0
365,1,466.27,3.0,3.0,36.37,1.0,0.128798285048285,1.0,5.0
188,1,108.88,4.0,1.0,8.89,1.0,0.419320263070263,1.0,5.0
257,1,135.08,4.0,1.0,45.09,1.0,0.128798285048285,0.0,23.0
65,1,22.39,2.0,1.0,7.39,1.0,0.419320263070263,1.0,3.0
142,1,62.28,5.0,6.0,8.29,1.0,0.419320263070263,1.0,3.0
298,1,133.22,4.0,1.0,38.22,1.0,0.0049325674325674,0.0,18.0
417,1,168.2,5.0,4.0,18.3,1.0,0.1171224608724608,1.0,15.0
386,1,151.7,4.0,8.0,52.7,1.0,0.1171224608724608,1.0,42.0
391,1,128.9,4.0,5.0,20.0,1.0,0.020302614052614,1.0,12.0
14,1,69.44,5.0,1.0,19.54,1.0,0.0549138361638361,1.0,12.0
267,1,107.78,1.0,5.0,17.88,1.0,0.0549138361638361,1.0,49.0
474,1,112.08,1.0,2.0,14.08,1.0,0.419320263070263,1.0,9.0
350,1,116.45,5.0,9.0,16.46,1.0,0.419320263070263,1.0,7.0
80,1,85.45,2.0,8.0,16.45,1.0,0.419320263070263,1.0,5.0
7,1,161.67,5.0,3.0,23.77,1.0,0.419320263070263,1.0,4.0
356,1,145.53,5.0,8.0,16.53,1.0,0.419320263070263,1.0,4.0
165,1,69.15,5.0,1.0,15.26,1.0,0.0215721778221778,0.0,20.0
182,1,28.6,5.0,1.0,17.0,1.0,0.128798285048285,0.0,18.0
357,1,190.87,5.0,8.0,15.97,1.0,0.1171224608724608,1.0,12.0
327,1,55.0,5.0,1.0,15.1,1.0,0.419320263070263,0.0,12.0
504,1,65.05,5.0,1.0,16.05,1.0,0.0549138361638361,0.0,26.0
36,1,203.57,5.0,2.0,33.67,1.0,0.128798285048285,1.0,5.0
271,1,24.6,3.0,1.0,15.1,1.0,0.1171224608724608,1.0,17.0
305,1,244.1,4.0,1.0,16.1,1.0,0.419320263070263,1.0,3.0
348,1,119.29,5.0,5.0,34.39,1.0,0.034090909090909,1.0,30.0
110,1,162.16,3.0,1.0,14.16,1.0,0.419320263070263,1.0,11.0
187,1,188.55,3.0,6.0,9.45,1.0,0.419320263070263,1.0,5.0
277,1,116.94,5.0,2.0,17.94,1.0,0.419320263070263,1.0,15.0
196,2,236.3,4.5,8.0,26.435,1.5,0.034090909090909,1.0,12.5
197,2,417.76,4.25,5.0,14.38,1.0,0.419320263070263,1.0,11.5
244,1,67.56,4.156186520855942,1.0,17.66,1.0,0.128798285048285,1.0,41.0
139,1,146.12,1.0,1.0,47.13,1.0,0.0098755411255411,0.0,56.0
281,1,38.72,1.0,1.0,14.1,1.0,0.128798285048285,1.0,44.0
266,1,69.54,5.0,3.0,15.14,1.0,0.0204274891774891,0.5,11.0
110,1,246.88,5.0,3.0,66.98,1.0,0.020302614052614,1.0,20.0
77,1,388.74,5.0,7.0,50.74,1.0,0.128798285048285,1.0,9.0
162,1,114.53,5.0,1.0,19.63,1.0,0.419320263070263,0.0,15.0
244,1,176.78,3.0,1.0,16.88,1.0,0.0215721778221778,1.0,25.0
247,1,76.65,5.0,3.0,17.66,1.0,0.0549138361638361,1.0,14.0
58,1,88.59,5.0,1.0,18.59,1.0,0.1171224608724608,0.0,21.0
467,1,121.02,5.0,1.0,30.22,2.0,0.1171224608724608,1.0,7.0
349,1,117.94,5.0,1.0,17.95,1.0,0.1171224608724608,0.0,7.0
210,1,103.85,5.0,1.0,17.05,1.0,0.1171224608724608,1.0,18.0
299,1,101.73,4.0,1.0,11.83,1.0,0.419320263070263,0.0,4.0
394,1,150.78,4.0,1.0,34.18,1.0,0.0549138361638361,0.0,14.0
28,1,134.08,5.0,2.0,14.18,1.0,0.1171224608724608,1.0,5.0
495,1,75.11,5.0,1.0,16.11,1.0,0.0549138361638361,0.0,14.0
381,2,137.96,5.0,4.0,11.99,1.0,0.419320263070263,1.0,4.0
273,1,194.08,5.0,10.0,14.09,1.0,0.128798285048285,1.0,1.0
238,1,164.8,1.0,1.0,14.8,1.0,0.0549138361638361,0.0,13.0
273,1,76.66,4.0,1.0,17.66,1.0,0.1171224608724608,1.0,18.0
123,1,59.84,2.0,5.0,19.85,1.0,0.034090909090909,1.0,33.0
24,1,218.53,4.0,10.0,18.53,1.0,0.419320263070263,1.0,7.0
394,1,349.07,4.0,5.0,17.07,1.0,0.0367236929736929,1.0,22.0
129,1,87.76,5.0,1.0,17.76,2.0,0.419320263070263,1.0,3.0
90,1,27.29,5.0,1.0,7.39,1.0,0.419320263070263,1.0,4.0
433,1,65.05,5.0,1.0,15.1,1.0,0.0508033633033633,0.5,14.0
371,1,347.06,4.0,1.0,97.16,1.0,0.1171224608724608,0.0,12.0
112,1,283.28,5.0,8.0,37.48,2.0,0.0549138361638361,1.0,13.0
157,1,55.13,5.0,1.0,15.23,1.0,0.419320263070263,1.0,9.0
325,1,194.91,5.0,5.0,15.01,1.0,0.128798285048285,1.0,8.0
690,1,134.91,5.0,1.0,15.01,1.0,0.1171224608724608,0.5,7.0
86,1,64.23,5.0,1.0,14.43,1.0,0.1171224608724608,1.0,7.0
472,1,129.61,5.0,2.0,39.62,1.0,0.002840909090909,1.0,10.0
60,1,144.39,5.0,1.0,14.49,1.0,0.419320263070263,0.0,7.0
450,1,696.08,5.0,10.0,67.08,1.0,0.1171224608724608,1.0,10.0
429,1,104.37,4.156186520855942,1.0,14.38,1.0,0.0367236929736929,0.0,11.0
228,1,183.85,1.0,6.0,36.35,1.0,0.0091054778554778,1.0,19.0
163,1,47.27,5.0,4.0,19.32,1.0,0.419320263070263,1.0,15.0
80,1,25.03,5.0,1.0,18.23,1.0,0.0549138361638361,1.0,3.0
36,1,179.12,1.0,3.0,19.22,1.0,0.419320263070263,1.0,13.0
119,2,142.8,4.5,2.0,12.95,1.0,0.0549138361638361,0.5,13.0
24,1,160.96,5.0,4.0,51.06,1.0,0.020302614052614,1.0,10.0
452,1,128.6,5.0,2.0,23.6,1.0,0.419320263070263,1.0,8.0
29,1,40.76,5.0,1.0,18.26,1.0,0.0204274891774891,0.0,9.0
136,1,38.13,5.0,1.0,18.23,1.0,0.0367236929736929,1.0,10.0
246,1,167.39,5.0,1.0,17.49,1.0,0.034090909090909,0.0,22.0
103,2,299.47,5.0,2.5,11.24,1.0,0.419320263070263,1.0,10.0
271,1,79.33,4.0,3.0,9.34,1.0,0.419320263070263,1.0,3.0
116,1,139.8,5.0,2.0,0.0,2.0,0.419320263070263,1.0,9.0
29,1,102.73,1.0,4.0,17.73,1.0,0.419320263070263,1.0,6.0
110,1,53.13,4.0,1.0,18.23,1.0,0.0215721778221778,0.0,10.0
157,1,57.46,4.0,1.0,13.47,1.0,0.419320263070263,1.0,9.0
396,1,221.07,4.0,5.0,32.07,1.0,0.0549138361638361,1.0,11.0
227,1,61.01,5.0,1.0,16.11,1.0,0.128798285048285,0.0,9.0
331,1,96.8,1.0,9.0,17.8,1.0,0.128798285048285,1.0,11.0
89,1,91.98,4.0,1.0,27.18,1.0,0.034090909090909,1.0,45.0
278,1,197.64,1.0,1.0,57.65,1.0,0.0549138361638361,1.0,42.0
407,1,77.57,1.0,1.0,17.67,1.0,0.1171224608724608,0.0,13.0
166,1,200.21,2.0,5.0,30.31,1.0,0.419320263070263,1.0,14.0
113,1,209.11,5.0,1.0,19.21,1.0,0.128798285048285,1.0,9.0
101,1,151.97,5.0,6.0,12.07,1.0,0.419320263070263,1.0,4.0
30,1,191.28,4.0,1.0,37.28,2.0,0.0549138361638361,1.0,6.0
70,1,198.68,4.0,4.0,29.93,1.0,0.419320263070263,1.0,8.0
116,1,237.54,5.0,1.0,27.55,1.0,0.0549138361638361,0.0,9.0
115,1,158.45,5.0,2.0,13.45,1.0,0.419320263070263,1.0,9.0
345,1,166.69,1.0,3.0,27.02,2.0,0.419320263070263,1.0,15.0
414,1,36.75,5.0,3.0,11.85,1.0,0.419320263070263,1.0,12.0
452,1,191.75,4.0,1.0,12.75,1.0,0.419320263070263,0.5,145.0
475,1,57.77,1.0,4.0,7.78,1.0,0.419320263070263,1.0,4.0
132,1,39.34,5.0,1.0,14.44,1.0,0.419320263070263,0.0,7.0
204,1,368.6,5.0,3.0,18.7,1.0,0.419320263070263,1.0,14.0
161,1,51.05,3.0,1.0,11.15,1.0,0.419320263070263,0.0,6.0
135,1,31.73,5.0,1.0,15.23,1.0,0.0549138361638361,1.0,6.0
124,1,30.71,4.0,1.0,17.06,1.0,0.034090909090909,1.0,16.0
410,1,220.04,4.0,8.0,15.04,1.0,0.419320263070263,1.0,7.0
87,1,150.83,5.0,1.0,15.83,1.0,0.419320263070263,0.0,7.0
207,1,105.3,5.0,1.0,25.4,1.0,0.128798285048285,0.0,17.0
265,1,108.29,1.0,1.0,15.4,1.0,0.1171224608724608,1.0,9.0
30,1,99.88,1.0,2.0,24.88,1.0,0.419320263070263,1.0,14.0
575,1,47.51,5.0,1.0,14.52,1.0,0.0508033633033633,1.0,11.0
179,1,189.37,4.0,2.0,40.37,1.0,0.419320263070263,1.0,10.0
51,1,81.72,5.0,3.0,25.72,2.0,0.419320263070263,1.0,3.0
183,1,42.78,5.0,2.0,7.78,1.0,0.419320263070263,1.0,7.0
177,1,260.99,4.0,2.0,45.99,1.0,0.0041729104229104,1.0,27.0
16,1,65.67,5.0,1.0,14.67,1.0,0.419320263070263,1.0,7.0
152,1,236.54,3.0,4.0,36.56,2.0,0.0549138361638361,1.0,20.0
41,1,112.72,5.0,1.0,50.72,1.0,0.034090909090909,1.0,13.0
452,1,61.05,4.0,6.0,21.15,1.0,0.0075445387945387,1.0,13.0
369,1,28.0,5.0,1.0,14.1,1.0,0.128798285048285,0.5,25.0
53,1,30.69,5.0,3.0,12.79,1.0,0.419320263070263,1.0,13.0
36,1,218.49,5.0,1.0,19.49,1.0,0.1171224608724608,1.0,10.0
402,1,135.12,5.0,3.0,25.22,1.0,0.0549138361638361,1.0,10.0
108,2,596.76,5.0,1.0,27.605000000000004,1.0,0.0549138361638361,1.0,12.0
16,1,279.98,4.0,1.0,49.98,1.0,0.128798285048285,1.0,9.0
238,1,135.51,5.0,2.0,25.61,1.0,0.0367236929736929,1.0,4.0
108,1,108.0,5.0,3.0,18.51,1.0,0.0367236929736929,1.0,8.0
465,1,65.71,1.0,3.0,8.72,1.0,0.419320263070263,1.0,3.0
286,1,24.68,5.0,1.0,7.78,1.0,0.419320263070263,1.0,6.0
302,1,158.09,5.0,3.0,28.29,1.0,0.128798285048285,1.0,31.0
13,1,380.85,5.0,5.0,16.85,1.0,0.0508033633033633,1.0,5.0
359,1,160.17,3.0,10.0,16.63,1.0,0.419320263070263,1.0,10.0
181,1,187.8,1.0,2.0,52.8,3.0,0.0204274891774891,1.0,43.0
283,1,101.84,5.0,3.0,16.84,1.0,0.128798285048285,1.0,9.0
338,1,138.96,5.0,2.0,21.66,1.0,0.1171224608724608,1.0,8.0
308,1,117.97,5.0,2.0,17.98,1.0,0.034090909090909,1.0,18.0
203,1,119.45,4.0,2.0,39.55,1.0,0.0136426073926073,1.0,33.0
232,1,36.15,5.0,1.0,15.1,1.0,0.1171224608724608,1.0,7.0
177,1,52.78,4.0,1.0,12.79,1.0,0.419320263070263,0.0,22.0
503,1,52.78,5.0,5.0,17.78,1.0,0.002840909090909,1.0,24.0
232,1,67.5,5.0,1.0,17.6,1.0,0.1171224608724608,1.0,10.0
354,1,95.31,1.0,1.0,16.31,1.0,0.0215721778221778,1.0,25.0
143,1,149.72,5.0,2.0,14.72,1.0,0.419320263070263,1.0,7.0
88,1,74.1,5.0,2.0,7.39,1.0,0.419320263070263,1.0,8.0
206,1,55.79,4.0,4.0,15.79,1.0,0.0204274891774891,1.0,10.0
270,1,101.34,4.0,1.0,16.35,1.0,0.0367236929736929,0.0,30.0
147,1,208.23,5.0,8.0,18.24,1.0,0.419320263070263,1.0,11.0
260,1,43.71,5.0,4.0,8.72,1.0,0.419320263070263,1.0,2.0
64,1,86.68,5.0,1.0,16.68,1.0,0.0549138361638361,0.0,9.0
216,1,400.36,5.0,8.0,70.46,1.0,0.0367236929736929,1.0,13.0
513,1,50.95,5.0,1.0,16.05,1.0,0.0549138361638361,1.0,15.0
265,1,85.24,3.0,2.0,15.25,1.0,0.128798285048285,1.0,11.0
184,1,40.09,4.0,1.0,15.1,1.0,0.0204274891774891,1.0,9.0
139,1,43.22,5.0,4.0,18.23,1.0,0.128798285048285,1.0,15.0
90,1,40.72,4.0,1.0,15.23,1.0,0.0215721778221778,1.0,5.0
348,1,82.78,5.0,3.0,7.78,1.0,0.419320263070263,1.0,4.0
170,1,45.45,5.0,4.0,7.55,1.0,0.128798285048285,1.0,7.0
155,1,64.14,5.0,1.0,14.44,1.0,0.419320263070263,0.0,8.0
49,1,82.27,5.0,3.0,21.07,1.0,0.419320263070263,1.0,9.0
507,1,222.84,5.0,1.0,42.85,1.0,0.0367236929736929,1.0,10.0
264,1,35.77,5.0,1.0,7.78,1.0,0.419320263070263,0.5,6.0
17,1,52.32,4.0,2.0,19.42,1.0,0.419320263070263,1.0,4.0
163,1,57.29,5.0,2.0,8.29,1.0,0.419320263070263,1.0,1.0
393,1,224.83,5.0,8.0,18.85,2.0,0.0367236929736929,1.0,5.0
122,1,124.42,5.0,1.0,22.42,1.0,0.034090909090909,0.0,21.0
243,1,92.57,5.0,9.0,13.57,1.0,0.419320263070263,1.0,10.0
127,1,78.75,5.0,1.0,50.85,1.0,0.0049325674325674,1.0,13.0
168,1,399.95,3.0,3.0,19.95,1.0,0.419320263070263,1.0,19.0
19,1,234.4,4.0,1.0,45.4,1.0,0.419320263070263,1.0,5.0
444,1,27.78,4.0,1.0,15.79,1.0,0.0091054778554778,0.0,14.0
168,1,40.56,1.0,2.0,18.23,1.0,0.0215721778221778,1.0,32.0
346,1,802.65,5.0,1.0,32.75,1.0,0.128798285048285,0.0,14.0
315,1,235.4,3.0,1.0,45.41,1.0,0.0367236929736929,0.0,16.0
300,1,65.01,5.0,1.0,16.11,1.0,0.419320263070263,0.0,10.0
66,1,58.89,5.0,5.0,13.9,1.0,0.419320263070263,1.0,3.0
113,1,386.02,5.0,1.0,107.02,1.0,0.0508033633033633,0.0,9.0
154,2,218.94,3.0,1.0,19.525,1.0,0.419320263070263,0.0,12.5
151,1,89.36,5.0,1.0,19.46,1.0,0.0215721778221778,1.0,17.0
48,1,47.6,5.0,1.0,18.31,1.0,0.128798285048285,0.0,11.0
140,1,239.49,5.0,9.0,89.5,1.0,0.1171224608724608,1.0,30.0
80,1,164.61,5.0,3.0,44.61,1.0,0.0549138361638361,1.0,10.0
134,1,149.59,4.0,10.0,19.6,1.0,0.034090909090909,1.0,15.0
317,1,147.15,5.0,2.0,18.15,1.0,0.128798285048285,1.0,8.0
219,1,112.73,4.0,2.0,12.83,1.0,0.419320263070263,1.0,28.0
7,1,132.49,1.0,1.0,13.49,1.0,0.419320263070263,0.0,6.0
27,1,62.44,1.0,1.0,36.46,2.0,0.419320263070263,1.0,3.0
188,2,193.65,5.0,1.0,21.975,1.5,0.419320263070263,0.3333333333333333,8.5
527,1,44.83,5.0,1.0,24.84,1.0,0.0049325674325674,0.0,9.0
119,1,118.26,5.0,4.0,37.26,1.0,0.0136426073926073,1.0,12.0
464,1,871.38,5.0,1.0,22.38,1.0,0.0091054778554778,0.0,9.0
176,1,54.23,2.0,1.0,15.23,1.0,0.128798285048285,0.0,30.0
227,1,63.51,5.0,1.0,17.6,1.0,0.1171224608724608,0.0,8.0
26,1,59.09,4.0,1.0,18.39,1.0,0.0508033633033633,1.0,30.0
225,1,64.51,5.0,6.0,15.1,1.0,0.1171224608724608,1.0,9.0
286,2,419.17,5.0,3.5,16.85,1.0,0.128798285048285,0.5,13.0
570,1,41.05,5.0,1.0,16.05,1.0,0.0549138361638361,0.0,11.0
473,1,29.08,4.0,2.0,15.1,1.0,0.0549138361638361,1.0,8.0
44,1,52.83,5.0,2.0,18.34,1.0,0.128798285048285,1.0,7.0
192,1,95.99,3.0,1.0,16.99,1.0,0.128798285048285,1.0,14.0
50,1,91.53,5.0,2.0,15.63,1.0,0.419320263070263,1.0,12.0
128,1,168.53,4.0,1.0,58.63,1.0,0.0508033633033633,1.0,4.0
119,1,80.37,5.0,1.0,20.47,1.0,0.0215721778221778,1.0,6.0
149,1,515.93,5.0,8.0,15.94,1.0,0.419320263070263,1.0,7.0
92,1,262.24,4.0,8.0,24.25,1.0,0.1171224608724608,1.0,14.0
430,1,27.09,4.0,2.0,15.1,1.0,0.0508033633033633,1.0,14.0
25,1,137.03,5.0,2.0,17.03,1.0,0.419320263070263,1.0,10.0
266,1,69.12,5.0,5.0,15.13,1.0,0.0508033633033633,1.0,14.0
122,1,53.13,5.0,1.0,15.23,1.0,0.419320263070263,1.0,7.0
278,1,84.66,3.0,5.0,18.68,2.0,0.419320263070263,1.0,11.0
281,1,104.73,4.0,3.0,19.83,1.0,0.034090909090909,1.0,31.0
13,1,43.16,5.0,1.0,18.27,1.0,0.1171224608724608,1.0,6.0
330,1,35.77,5.0,1.0,7.78,1.0,0.419320263070263,1.0,6.0
169,1,63.13,5.0,1.0,18.23,1.0,0.020302614052614,0.0,13.0
136,1,37.13,3.0,1.0,15.23,1.0,0.128798285048285,1.0,16.0
84,1,42.05,3.0,1.0,22.06,1.0,0.020302614052614,0.0,12.0
87,1,78.2,5.0,1.0,18.3,1.0,0.1171224608724608,0.0,11.0
141,2,159.76,4.0,1.0,23.47,1.5,0.1171224608724608,1.0,7.0
